#TIC_ID Sector Camera CCD 
246862277 sector02 1 2 
409136341 sector02 1 2 
246880963 sector02 1 2 
246821790 sector02 1 2 
114850333 sector02 1 2 
12418184 sector02 1 2 
246843416 sector02 1 2 
138711927 sector02 1 2 
399579323 sector02 1 2 
70846462 sector02 1 2 
313935348 sector02 1 2 
43361095 sector02 1 2 
246857927 sector02 1 2 
12423810 sector02 1 2 
12394460 sector02 1 2 
12419246 sector02 1 2 
246879143 sector02 1 2 
246846444 sector02 1 2 
20893237 sector02 1 2 
246822353 sector02 1 2 
114913405 sector02 1 2 
246892431 sector02 1 2 
12424034 sector02 1 2 
313888399 sector02 1 2 
114858753 sector02 1 2 
12423835 sector02 1 2 
399579137 sector02 1 2 
12422299 sector02 1 2 
70797645 sector02 1 2 
12434775 sector02 1 2 
254302955 sector02 1 2 
149010367 sector02 1 2 
211437019 sector02 1 2 
399589142 sector02 1 2 
12394777 sector02 1 2 
419052074 sector02 1 2 
340704278 sector02 1 2 
246822859 sector02 1 2 
211436943 sector02 1 2 
12378315 sector02 1 2 
70775470 sector02 1 2 
313932450 sector02 1 2 
12471836 sector02 1 2 
419063630 sector02 1 2 
399589132 sector02 1 2 
327995010 sector02 1 2 
246879112 sector02 1 2 
70775541 sector02 1 2 
246819834 sector02 1 2 
12474669 sector02 1 2 
399579395 sector02 1 2 
246821371 sector02 1 2 
114809895 sector02 1 2 
246855533 sector02 1 2 
327953761 sector02 1 2 
246851824 sector02 1 2 
313936270 sector02 1 2 
12422746 sector02 1 2 
327995154 sector02 1 2 
313932653 sector02 1 2 
313891028 sector02 1 2 
246850314 sector02 1 2 
419065743 sector02 1 2 
308187254 sector02 1 2 
20897421 sector02 1 2 
246850863 sector02 1 2 
246846211 sector02 1 2 
20897486 sector02 1 2 
254305360 sector02 1 2 
246821622 sector02 1 2 
114851021 sector02 1 2 
246893191 sector02 1 2 
229012699 sector02 1 2 
246881694 sector02 1 2 
313889628 sector02 1 2 
246847525 sector02 1 2 
12379178 sector02 1 2 
12376935 sector02 1 2 
308187444 sector02 1 2 
12473849 sector02 1 2 
313935147 sector02 1 2 
70798024 sector02 1 2 
246856371 sector02 1 2 
114808613 sector02 1 2 
114818524 sector02 1 2 
12422783 sector02 1 2 
70744393 sector02 1 2 
12394995 sector02 1 2 
419051215 sector02 1 2 
152069184 sector02 1 2 
20892991 sector02 1 2 
246821560 sector02 1 2 
211441191 sector02 1 2 
12419725 sector02 1 2 
63724839 sector02 1 2 
340703844 sector02 1 2 
246886429 sector02 1 2 
70848733 sector02 1 2 
70787894 sector02 1 2 
12379299 sector02 1 2 
246886229 sector02 1 2 
246847797 sector02 1 2 
12418692 sector02 1 2 
229012865 sector02 1 2 
409121112 sector02 1 2 
340704751 sector02 1 2 
152071318 sector02 1 2 
12424379 sector02 1 2 
246860330 sector02 1 2 
114820065 sector02 1 2 
399579463 sector02 1 2 
114861175 sector02 1 2 
340703924 sector02 1 2 
471016315 sector02 1 2 
20898816 sector02 1 2 
70775429 sector02 1 2 
114849734 sector02 1 2 
12424228 sector02 1 2 
114809099 sector02 1 2 
313936034 sector02 1 2 
20891478 sector02 1 2 
12417668 sector02 1 2 
322495473 sector02 1 2 
12418861 sector02 1 2 
246860159 sector02 1 2 
327995034 sector02 1 2 
211436736 sector02 1 2 
327994394 sector02 1 2 
340704688 sector02 1 2 
211438814 sector02 1 2 
152071217 sector02 1 2 
12509843 sector02 1 2 
211438940 sector02 1 2 
313934863 sector02 1 2 
114817790 sector02 1 2 
246879470 sector02 1 2 
246855935 sector02 1 2 
419063874 sector02 1 2 
12421360 sector02 1 2 
246820436 sector02 1 2 
399589544 sector02 1 2 
114819929 sector02 1 2 
246846561 sector02 1 2 
246858227 sector02 1 2 
12423023 sector02 1 2 
20891457 sector02 1 2 
211439344 sector02 1 2 
70742287 sector02 1 2 
114851002 sector02 1 2 
246844919 sector02 1 2 
313889099 sector02 1 2 
340704286 sector02 1 2 
114859156 sector02 1 2 
399589477 sector02 1 2 
246861994 sector02 1 2 
246851424 sector02 1 2 
327953672 sector02 1 2 
246852382 sector02 1 2 
246857642 sector02 1 2 
12470382 sector02 1 2 
12377764 sector02 1 2 
114876722 sector02 1 2 
246879919 sector02 1 2 
419052019 sector02 1 2 
246853988 sector02 1 2 
114875647 sector02 1 2 
12473861 sector02 1 2 
12470708 sector02 1 2 
246890465 sector02 1 2 
327995457 sector02 1 2 
246858269 sector02 1 2 
12418961 sector02 1 2 
152086924 sector02 1 2 
313934159 sector02 1 2 
114860177 sector02 1 2 
246847533 sector02 1 2 
114851329 sector02 1 2 
246857304 sector02 1 2 
211440375 sector02 1 2 
20898481 sector02 1 2 
246844526 sector02 1 2 
313932966 sector02 1 2 
419051889 sector02 1 2 
246853142 sector02 1 2 
114877246 sector02 1 2 
229012815 sector02 1 2 
246851497 sector02 1 2 
313936304 sector02 1 2 
70797536 sector02 1 2 
246886600 sector02 1 2 
246855819 sector02 1 2 
70798176 sector02 1 2 
12394438 sector02 1 2 
246823124 sector02 1 2 
152088300 sector02 1 2 
327994330 sector02 1 2 
254305343 sector02 1 2 
20892796 sector02 1 2 
340704716 sector02 1 2 
246822161 sector02 1 2 
62379199 sector02 1 2 
70798102 sector02 1 2 
70723157 sector02 1 2 
246848914 sector02 1 2 
114858593 sector02 1 2 
114877514 sector02 1 2 
340704139 sector02 1 2 
12359696 sector02 1 2 
114875960 sector02 1 2 
114850244 sector02 1 2 
211440746 sector02 1 2 
246844005 sector02 1 2 
12418167 sector02 1 2 
313933141 sector02 1 2 
20892752 sector02 1 2 
246859661 sector02 1 2 
12435089 sector02 1 2 
114913814 sector02 1 2 
254303061 sector02 1 2 
149010222 sector02 1 2 
114877415 sector02 1 2 
246847751 sector02 1 2 
12510080 sector02 1 2 
117550432 sector02 1 3 
289579262 sector02 1 3 
117549840 sector02 1 3 
138707355 sector02 1 3 
117613141 sector02 1 3 
289592406 sector02 1 3 
152070580 sector02 1 3 
117611843 sector02 1 3 
20880835 sector02 1 3 
289645994 sector02 1 3 
289647585 sector02 1 3 
289647457 sector02 1 3 
117610891 sector02 1 3 
117549269 sector02 1 3 
117550195 sector02 1 3 
289577594 sector02 1 3 
117626637 sector02 1 3 
117626638 sector02 1 3 
117611226 sector02 1 3 
289592460 sector02 1 3 
289575374 sector02 1 3 
117548736 sector02 1 3 
20880786 sector02 1 3 
117626680 sector02 1 3 
289674007 sector02 1 3 
117547645 sector02 1 3 
117547852 sector02 1 3 
289673662 sector02 1 3 
439398030 sector02 1 3 
117611150 sector02 1 3 
117612413 sector02 1 3 
289646145 sector02 1 3 
152069577 sector02 1 3 
117549402 sector02 1 3 
117625947 sector02 1 3 
289579471 sector02 1 3 
117548498 sector02 1 3 
289577665 sector02 1 3 
117611926 sector02 1 3 
289592472 sector02 1 3 
117611168 sector02 1 3 
289575776 sector02 1 3 
289624955 sector02 1 3 
117613310 sector02 1 3 
289577033 sector02 1 3 
289626753 sector02 1 3 
117613309 sector02 1 3 
289673853 sector02 1 3 
155945004 sector02 2 1 
201287746 sector02 2 1 
7151484 sector02 2 1 
355426648 sector02 2 1 
155895820 sector02 2 1 
155897369 sector02 2 1 
155919039 sector02 2 1 
281764259 sector02 2 1 
201292296 sector02 2 1 
201256293 sector02 2 1 
281656177 sector02 2 1 
155917725 sector02 2 1 
281592124 sector02 2 1 
281562580 sector02 2 1 
7186505 sector02 2 1 
201292016 sector02 2 1 
155895113 sector02 2 1 
369586828 sector02 2 1 
155984412 sector02 2 1 
155995793 sector02 2 1 
281709841 sector02 2 1 
281573523 sector02 2 1 
200668291 sector02 2 1 
201287064 sector02 2 1 
281461538 sector02 2 1 
200669681 sector02 2 1 
156003233 sector02 2 1 
7153540 sector02 2 1 
281498280 sector02 2 1 
156002588 sector02 2 1 
369614826 sector02 2 1 
201247574 sector02 2 1 
281541873 sector02 2 1 
155990592 sector02 2 1 
155984765 sector02 2 1 
200663715 sector02 2 1 
156001177 sector02 2 1 
201352404 sector02 2 1 
156068467 sector02 2 1 
201251602 sector02 2 1 
281709958 sector02 2 1 
7151357 sector02 2 1 
201251167 sector02 2 1 
200666710 sector02 2 1 
471016266 sector02 2 1 
469939625 sector02 2 1 
281591952 sector02 2 1 
382522032 sector02 2 1 
322063164 sector02 2 1 
321978466 sector02 2 1 
155945521 sector02 2 1 
155989832 sector02 2 1 
156016832 sector02 2 1 
201255893 sector02 2 1 
201253980 sector02 2 1 
281562966 sector02 2 1 
155951625 sector02 2 1 
281658393 sector02 2 1 
200664756 sector02 2 1 
156068745 sector02 2 1 
156084699 sector02 2 1 
165879308 sector02 2 1 
281741337 sector02 2 1 
7203829 sector02 2 1 
201309651 sector02 2 1 
281637877 sector02 2 1 
281704895 sector02 2 1 
281599277 sector02 2 1 
321908480 sector02 2 1 
155941725 sector02 2 1 
201292494 sector02 2 1 
355425870 sector02 2 1 
156069422 sector02 2 1 
281562948 sector02 2 1 
201334431 sector02 2 1 
469939293 sector02 2 1 
155967187 sector02 2 1 
155897641 sector02 2 1 
469938996 sector02 2 1 
201307175 sector02 2 1 
382524282 sector02 2 1 
281597810 sector02 2 1 
281741577 sector02 2 1 
155896003 sector02 2 1 
201305869 sector02 2 1 
281499368 sector02 2 1 
155966978 sector02 2 1 
281669574 sector02 2 1 
322052032 sector02 2 1 
7149743 sector02 2 1 
156001237 sector02 2 1 
80257852 sector02 2 1 
281797452 sector02 2 1 
155951850 sector02 2 1 
201294341 sector02 2 1 
281597487 sector02 2 1 
382473800 sector02 2 1 
389758474 sector02 2 1 
281461262 sector02 2 1 
80290284 sector02 2 1 
369639901 sector02 2 1 
155917865 sector02 2 1 
469940420 sector02 2 1 
281704516 sector02 2 1 
200671174 sector02 2 1 
7128664 sector02 2 1 
200657105 sector02 2 1 
201248233 sector02 2 1 
201249197 sector02 2 1 
355508779 sector02 2 1 
201287519 sector02 2 1 
321907964 sector02 2 1 
155896178 sector02 2 1 
369666438 sector02 2 1 
201250570 sector02 2 1 
281498066 sector02 2 1 
201292260 sector02 2 1 
155945389 sector02 2 1 
281592759 sector02 2 1 
262530407 sector02 2 2 
80417903 sector02 2 2 
382552329 sector02 2 2 
100106702 sector02 2 2 
199729914 sector02 2 2 
179677291 sector02 2 2 
80427866 sector02 2 2 
322048966 sector02 2 2 
158537946 sector02 2 2 
207084623 sector02 2 2 
158636944 sector02 2 2 
158531527 sector02 2 2 
80453470 sector02 2 2 
322053216 sector02 2 2 
183594761 sector02 2 2 
270286133 sector02 2 2 
354605348 sector02 2 2 
80314959 sector02 2 2 
158531578 sector02 2 2 
101992165 sector02 2 2 
180443283 sector02 2 2 
229096614 sector02 2 2 
354605681 sector02 2 2 
101935523 sector02 2 2 
80289456 sector02 2 2 
80428673 sector02 2 2 
100102109 sector02 2 2 
156088839 sector02 2 2 
183592295 sector02 2 2 
158536441 sector02 2 2 
102030909 sector02 2 2 
102069661 sector02 2 2 
354605294 sector02 2 2 
156083493 sector02 2 2 
401869168 sector02 2 2 
102087028 sector02 2 2 
322050412 sector02 2 2 
102087819 sector02 2 2 
80509361 sector02 2 2 
80430264 sector02 2 2 
101948780 sector02 2 2 
183590328 sector02 2 2 
229104813 sector02 2 2 
101935519 sector02 2 2 
401842640 sector02 2 2 
158569368 sector02 2 2 
102085869 sector02 2 2 
199729906 sector02 2 2 
229111933 sector02 2 2 
102069705 sector02 2 2 
158623786 sector02 2 2 
41896699 sector02 2 2 
100101200 sector02 2 2 
229095865 sector02 2 2 
80419222 sector02 2 2 
41956522 sector02 2 2 
101932654 sector02 2 2 
262530756 sector02 2 2 
101947957 sector02 2 2 
102087110 sector02 2 2 
199729428 sector02 2 2 
158531590 sector02 2 2 
158535814 sector02 2 2 
101936101 sector02 2 2 
80468927 sector02 2 2 
80337395 sector02 2 2 
183589218 sector02 2 2 
80257068 sector02 2 2 
402042429 sector02 2 2 
382552235 sector02 2 2 
180444264 sector02 2 2 
180998451 sector02 2 2 
183594487 sector02 2 2 
101947336 sector02 2 2 
41993853 sector02 2 2 
469946484 sector02 2 2 
160221230 sector02 2 2 
160196796 sector02 2 2 
100065311 sector02 2 2 
229095236 sector02 2 2 
101944556 sector02 2 2 
101936073 sector02 2 2 
270286114 sector02 2 2 
102047662 sector02 2 2 
369611102 sector02 2 2 
401842337 sector02 2 2 
102069353 sector02 2 2 
382535009 sector02 2 2 
101946080 sector02 2 2 
102086985 sector02 2 2 
80468823 sector02 2 2 
101933710 sector02 2 2 
354604869 sector02 2 2 
183620182 sector02 2 2 
101947707 sector02 2 2 
41858411 sector02 2 2 
101933145 sector02 2 2 
180724492 sector02 2 2 
102032822 sector02 2 2 
158536566 sector02 2 2 
229115322 sector02 2 2 
100065812 sector02 2 2 
179677302 sector02 2 2 
80342146 sector02 2 2 
207084606 sector02 2 2 
369611099 sector02 2 2 
101962960 sector02 2 2 
322053816 sector02 2 2 
80317085 sector02 2 2 
80361988 sector02 2 2 
80256158 sector02 2 2 
101991518 sector02 2 2 
80316911 sector02 2 2 
183594240 sector02 2 2 
183597010 sector02 2 2 
102031072 sector02 2 2 
340782739 sector02 2 2 
183593091 sector02 2 2 
102030575 sector02 2 2 
80427599 sector02 2 2 
158535840 sector02 2 2 
369640628 sector02 2 2 
115245503 sector02 2 2 
382550023 sector02 2 2 
102070550 sector02 2 2 
41859765 sector02 2 2 
160192547 sector02 2 2 
101949295 sector02 2 2 
101991928 sector02 2 2 
101949836 sector02 2 2 
80473794 sector02 2 2 
382523015 sector02 2 2 
180285234 sector02 2 2 
229112879 sector02 2 2 
80315892 sector02 2 2 
180998338 sector02 2 2 
41898773 sector02 2 2 
41860112 sector02 2 2 
100101764 sector02 2 2 
102049872 sector02 2 2 
80421196 sector02 2 2 
262531250 sector02 2 2 
80509614 sector02 2 2 
229099617 sector02 2 2 
102032439 sector02 2 2 
180444967 sector02 2 2 
80429491 sector02 2 2 
80453953 sector02 2 2 
102049674 sector02 2 2 
80363020 sector02 2 2 
80432388 sector02 2 2 
199729241 sector02 2 2 
80452748 sector02 2 2 
270312956 sector02 2 2 
80429189 sector02 2 2 
369603734 sector02 2 2 
80362649 sector02 2 2 
102164996 sector02 2 2 
158565826 sector02 2 2 
229115214 sector02 2 2 
80341168 sector02 2 2 
270312955 sector02 2 2 
262549044 sector02 2 2 
80289733 sector02 2 2 
382534993 sector02 2 2 
471016290 sector02 2 2 
471016291 sector02 2 2 
229095775 sector02 2 2 
199730678 sector02 2 2 
101933779 sector02 2 2 
80363363 sector02 2 2 
101947675 sector02 2 2 
180145888 sector02 2 2 
101936164 sector02 2 2 
80258414 sector02 2 2 
382416410 sector02 2 2 
270313314 sector02 2 2 
322065195 sector02 2 2 
102063721 sector02 2 2 
80510666 sector02 2 2 
102087505 sector02 2 2 
80439337 sector02 2 2 
180552080 sector02 2 2 
80509580 sector02 2 2 
100123131 sector02 2 2 
80341189 sector02 2 2 
160225977 sector02 2 2 
80361554 sector02 2 2 
322051381 sector02 2 2 
401838575 sector02 2 2 
80468073 sector02 2 2 
101936919 sector02 2 2 
251823163 sector02 2 3 
251828744 sector02 2 3 
115242300 sector02 2 3 
118585685 sector02 2 3 
120606992 sector02 2 3 
270480629 sector02 2 3 
251845153 sector02 2 3 
63695926 sector02 2 3 
251845156 sector02 2 3 
251847101 sector02 2 3 
66356318 sector02 2 3 
63726082 sector02 2 3 
149019996 sector02 2 3 
183563606 sector02 2 3 
183564514 sector02 2 3 
251884145 sector02 2 3 
70743050 sector02 2 3 
116880298 sector02 2 3 
402129745 sector02 2 3 
251827454 sector02 2 3 
120606886 sector02 2 3 
180872017 sector02 2 3 
308209377 sector02 2 3 
116660583 sector02 2 3 
120563219 sector02 2 3 
120488121 sector02 2 3 
120460854 sector02 2 3 
70820413 sector02 2 3 
181165422 sector02 2 3 
183584634 sector02 2 3 
116416523 sector02 2 3 
251850297 sector02 2 3 
149010839 sector02 2 3 
120488131 sector02 2 3 
120608648 sector02 2 3 
251848611 sector02 2 3 
251858966 sector02 2 3 
115693523 sector02 2 3 
471016310 sector02 2 3 
308188144 sector02 2 3 
66433933 sector02 2 3 
251846450 sector02 2 3 
183592081 sector02 2 3 
116156565 sector02 2 3 
120459265 sector02 2 3 
116880225 sector02 2 3 
471016311 sector02 2 3 
308188145 sector02 2 3 
120488165 sector02 2 3 
407624436 sector02 2 3 
120488589 sector02 2 3 
120461558 sector02 2 3 
251880317 sector02 2 3 
402128964 sector02 2 3 
116658207 sector02 2 3 
251875918 sector02 2 3 
251854153 sector02 2 3 
251851386 sector02 2 3 
402129697 sector02 2 3 
251826270 sector02 2 3 
183582536 sector02 2 3 
251880164 sector02 2 3 
70819106 sector02 2 3 
160188602 sector02 2 3 
251840197 sector02 2 3 
180444412 sector02 2 3 
251824269 sector02 2 3 
402129816 sector02 2 3 
118586843 sector02 2 3 
183560982 sector02 2 3 
120523140 sector02 2 3 
115445263 sector02 2 3 
115445211 sector02 2 3 
120523670 sector02 2 3 
7187466 sector02 2 3 
66471163 sector02 2 3 
66356853 sector02 2 3 
43360990 sector02 2 3 
120586400 sector02 2 3 
66471219 sector02 2 3 
115693634 sector02 2 3 
116416382 sector02 2 3 
67558566 sector02 2 3 
149011147 sector02 2 3 
251882681 sector02 2 3 
180998593 sector02 2 3 
251829594 sector02 2 3 
80316518 sector02 2 3 
70722739 sector02 2 3 
402129651 sector02 2 3 
80288952 sector02 2 3 
120586171 sector02 2 3 
179678627 sector02 2 3 
180724005 sector02 2 3 
183584918 sector02 2 3 
251858088 sector02 2 3 
251827883 sector02 2 3 
118328593 sector02 2 3 
251879914 sector02 2 3 
63695281 sector02 2 3 
120563780 sector02 2 3 
183588144 sector02 2 3 
67560262 sector02 2 3 
251853749 sector02 2 3 
270480837 sector02 2 3 
251851441 sector02 2 3 
120563735 sector02 2 3 
120607507 sector02 2 3 
183561323 sector02 2 3 
70847564 sector02 2 3 
66408855 sector02 2 3 
180872038 sector02 2 3 
120458716 sector02 2 3 
251859673 sector02 2 3 
251878167 sector02 2 3 
117874960 sector02 2 3 
70798276 sector02 2 3 
251886488 sector02 2 3 
115242296 sector02 2 3 
149020193 sector02 2 3 
251875682 sector02 2 3 
80260973 sector02 2 3 
7152873 sector02 2 3 
70858025 sector02 2 3 
66375033 sector02 2 3 
120608824 sector02 2 3 
251825707 sector02 2 3 
43374201 sector02 2 3 
308208913 sector02 2 3 
148994520 sector02 2 3 
246890959 sector02 2 3 
179824260 sector02 2 3 
120488723 sector02 2 3 
117396350 sector02 2 3 
149019915 sector02 2 3 
369361542 sector02 2 3 
43398320 sector02 2 3 
251881123 sector02 2 3 
251886567 sector02 2 3 
179282624 sector02 2 3 
251875213 sector02 2 3 
251884045 sector02 2 3 
251859923 sector02 2 3 
116881395 sector02 2 3 
70742696 sector02 2 3 
63725655 sector02 2 3 
63697867 sector02 2 3 
183586370 sector02 2 3 
251849021 sector02 2 3 
251842088 sector02 2 3 
251879028 sector02 2 3 
115693552 sector02 2 3 
70787019 sector02 2 3 
251828658 sector02 2 3 
120565212 sector02 2 3 
251849279 sector02 2 3 
471015755 sector02 2 3 
66357038 sector02 2 3 
183593590 sector02 2 3 
43374365 sector02 2 3 
149022003 sector02 2 3 
251840553 sector02 2 3 
251849177 sector02 2 3 
120609299 sector02 2 3 
63697935 sector02 2 3 
80258781 sector02 2 3 
246887738 sector02 2 3 
251824962 sector02 2 3 
120606953 sector02 2 3 
183584793 sector02 2 3 
115693664 sector02 2 3 
251849176 sector02 2 3 
120584665 sector02 2 3 
311090919 sector02 2 3 
251828102 sector02 2 3 
66413388 sector02 2 3 
407624075 sector02 2 3 
120562851 sector02 2 3 
308210195 sector02 2 3 
251882889 sector02 2 3 
66398063 sector02 2 3 
149018549 sector02 2 3 
120610693 sector02 2 3 
251882418 sector02 2 3 
251827564 sector02 2 3 
251879885 sector02 2 3 
251880055 sector02 2 3 
246885849 sector02 2 3 
308208543 sector02 2 3 
251839918 sector02 2 3 
43364251 sector02 2 3 
66398094 sector02 2 3 
115692566 sector02 2 3 
251878850 sector02 2 3 
43362414 sector02 2 3 
70858062 sector02 2 3 
251823678 sector02 2 3 
402128473 sector02 2 3 
251886554 sector02 2 3 
63697561 sector02 2 3 
7150628 sector02 2 3 
183593602 sector02 2 3 
115242329 sector02 2 3 
70776258 sector02 2 3 
251886782 sector02 2 3 
251855521 sector02 2 3 
246895171 sector02 2 3 
251846019 sector02 2 3 
251823462 sector02 2 3 
120488072 sector02 2 3 
70763619 sector02 2 3 
116416365 sector02 2 3 
120587608 sector02 2 3 
251848736 sector02 2 3 
369361685 sector02 2 3 
116658760 sector02 2 3 
70798821 sector02 2 3 
70787543 sector02 2 3 
180872016 sector02 2 3 
251846027 sector02 2 3 
120580232 sector02 2 3 
183534429 sector02 2 3 
251828473 sector02 2 3 
251880096 sector02 2 3 
183562778 sector02 2 3 
183562075 sector02 2 3 
120459870 sector02 2 4 
314018646 sector02 2 4 
120444672 sector02 2 4 
165880695 sector02 2 4 
165887332 sector02 2 4 
120491880 sector02 2 4 
321981502 sector02 2 4 
165878852 sector02 2 4 
165878505 sector02 2 4 
165880531 sector02 2 4 
165885819 sector02 2 4 
165886420 sector02 2 4 
120414908 sector02 2 4 
321981218 sector02 2 4 
120444359 sector02 2 4 
322008263 sector02 2 4 
314016632 sector02 2 4 
120524198 sector02 2 4 
7144565 sector02 2 4 
206548902 sector02 3 1 
231017428 sector02 3 1 
201791255 sector02 3 1 
229145550 sector02 3 1 
166788138 sector02 3 1 
207086667 sector02 3 1 
201789804 sector02 3 1 
231068990 sector02 3 1 
207088456 sector02 3 1 
220014932 sector02 3 1 
229152539 sector02 3 1 
207108993 sector02 3 1 
166697936 sector02 3 1 
201800348 sector02 3 1 
220019816 sector02 3 1 
201793372 sector02 3 1 
229155996 sector02 3 1 
166698465 sector02 3 1 
158566804 sector02 3 1 
201795994 sector02 3 1 
201879471 sector02 3 1 
369706317 sector02 3 1 
206542524 sector02 3 1 
229149950 sector02 3 1 
229154315 sector02 3 1 
201860785 sector02 3 1 
201858779 sector02 3 1 
201860787 sector02 3 1 
166680126 sector02 3 1 
7219013 sector02 3 1 
231287534 sector02 3 1 
229140392 sector02 3 1 
231068853 sector02 3 1 
166712102 sector02 3 1 
201801455 sector02 3 1 
274017035 sector02 3 1 
158595058 sector02 3 1 
354606420 sector02 3 1 
231060994 sector02 3 1 
220020418 sector02 3 1 
231070373 sector02 3 1 
231014203 sector02 3 1 
166852618 sector02 3 1 
382418646 sector02 3 1 
231275408 sector02 3 1 
206593182 sector02 3 1 
166809005 sector02 3 1 
201792662 sector02 3 1 
166711060 sector02 3 1 
184688650 sector02 3 1 
220014170 sector02 3 1 
207085410 sector02 3 1 
229157898 sector02 3 1 
160220901 sector02 3 1 
229155242 sector02 3 1 
158647779 sector02 3 1 
229157844 sector02 3 1 
220013679 sector02 3 1 
201792346 sector02 3 1 
231021429 sector02 3 1 
229145389 sector02 3 1 
206593398 sector02 3 1 
219993203 sector02 3 1 
229138094 sector02 3 1 
158550315 sector02 3 1 
382417309 sector02 3 1 
207087631 sector02 3 1 
220014517 sector02 3 1 
231068398 sector02 3 1 
219997443 sector02 3 1 
201793335 sector02 3 1 
229149811 sector02 3 1 
201794475 sector02 3 1 
220017445 sector02 3 1 
231047963 sector02 3 1 
206604011 sector02 3 1 
219984556 sector02 3 1 
201876670 sector02 3 1 
231063191 sector02 3 1 
201791995 sector02 3 1 
219986956 sector02 3 1 
231054889 sector02 3 1 
158637782 sector02 3 1 
231047817 sector02 3 1 
166739587 sector02 3 1 
219987109 sector02 3 1 
354655394 sector02 3 1 
231050519 sector02 3 1 
206604031 sector02 3 1 
207085138 sector02 3 1 
231058592 sector02 3 1 
158569028 sector02 3 1 
166810969 sector02 3 1 
229157150 sector02 3 1 
231274328 sector02 3 1 
231047244 sector02 3 1 
201794022 sector02 3 1 
206622518 sector02 3 1 
166676418 sector02 3 1 
158549891 sector02 3 1 
231014718 sector02 3 1 
231277916 sector02 3 1 
219995323 sector02 3 1 
166767699 sector02 3 1 
158550116 sector02 3 1 
166675485 sector02 3 1 
231060811 sector02 3 1 
201814038 sector02 3 1 
229157753 sector02 3 1 
207085337 sector02 3 1 
207086779 sector02 3 1 
231022436 sector02 3 1 
166802164 sector02 3 1 
184533371 sector02 3 1 
201798041 sector02 3 1 
184687712 sector02 3 1 
201875055 sector02 3 1 
231017124 sector02 3 1 
354654501 sector02 3 1 
201879334 sector02 3 1 
231058176 sector02 3 1 
274017402 sector02 3 1 
229159064 sector02 3 1 
166806832 sector02 3 1 
229150753 sector02 3 1 
166837060 sector02 3 1 
382551237 sector02 3 1 
220014528 sector02 3 1 
231275492 sector02 3 1 
229149980 sector02 3 1 
229156597 sector02 3 1 
231045248 sector02 3 1 
311410850 sector02 3 1 
158566947 sector02 3 1 
229101684 sector02 3 1 
220018430 sector02 3 1 
201874037 sector02 3 1 
166671015 sector02 3 1 
201925532 sector02 3 1 
201775498 sector02 3 1 
158583257 sector02 3 1 
229158672 sector02 3 1 
