#TIC_ID Sector Camera CCD 
394168547 sector01 3 1 
52078164 sector01 3 1 
231829109 sector01 3 1 
52194308 sector01 3 1 
39045817 sector01 3 1 
237911804 sector01 3 1 
322307343 sector01 3 1 
39068964 sector01 3 1 
281763602 sector01 3 1 
328012357 sector01 3 1 
38935612 sector01 3 1 
355736865 sector01 3 1 
281638642 sector01 3 1 
206615606 sector01 3 1 
230979534 sector01 3 1 
266880925 sector01 3 2 
183307030 sector01 3 2 
266878145 sector01 3 2 
267320484 sector01 3 2 
267209926 sector01 3 2 
394135165 sector01 3 2 
267213636 sector01 3 2 
266907729 sector01 3 2 
180791658 sector01 3 2 
267213377 sector01 3 2 
266966667 sector01 3 2 
38847671 sector01 3 2 
180205939 sector01 3 2 
394217110 sector01 3 2 
182909729 sector01 3 2 
412065352 sector01 3 2 
266997562 sector01 3 2 
267001989 sector01 3 2 
266966946 sector01 3 2 
267430904 sector01 3 2 
266925618 sector01 3 2 
38739221 sector01 3 2 
38949097 sector01 3 2 
38737154 sector01 3 2 
38938845 sector01 3 2 
267091209 sector01 3 2 
266907892 sector01 3 2 
266925204 sector01 3 2 
38706490 sector01 3 2 
266907392 sector01 3 2 
290572454 sector01 3 3 
33734143 sector01 3 3 
394819350 sector01 3 3 
263053077 sector01 3 3 
304099219 sector01 3 3 
238182042 sector01 3 3 
50381137 sector01 3 3 
261089844 sector01 3 3 
180412528 sector01 3 3 
238183068 sector01 3 3 
290461578 sector01 3 3 
238228648 sector01 3 3 
394285684 sector01 3 3 
394232567 sector01 3 3 
269793929 sector01 3 3 
269851401 sector01 3 3 
304032310 sector01 3 3 
299798795 sector01 3 3 
394356208 sector01 3 3 
238196007 sector01 3 3 
270275991 sector01 3 3 
370245703 sector01 3 3 
318610531 sector01 3 3 
238229567 sector01 3 3 
267116527 sector01 3 3 
263051986 sector01 3 3 
302967579 sector01 3 3 
299778984 sector01 3 3 
394231245 sector01 3 3 
304054117 sector01 3 3 
394275759 sector01 3 3 
269858473 sector01 3 3 
290648185 sector01 3 3 
302965835 sector01 3 3 
303911034 sector01 3 3 
394777928 sector01 3 3 
314864825 sector01 3 3 
238187678 sector01 3 3 
358104877 sector01 3 3 
238187464 sector01 3 3 
184137139 sector01 3 3 
260893081 sector01 3 3 
33717509 sector01 3 3 
262958889 sector01 3 3 
358109691 sector01 3 3 
350154447 sector01 3 3 
293436855 sector01 3 3 
348760393 sector01 3 3 
426018060 sector01 3 3 
304055280 sector01 3 3 
290465707 sector01 3 3 
269849478 sector01 3 3 
183642011 sector01 3 3 
33910247 sector01 3 3 
358456875 sector01 3 3 
388198966 sector01 3 3 
394355395 sector01 3 3 
280098208 sector01 3 3 
314866838 sector01 3 3 
392011573 sector01 3 3 
394339027 sector01 3 3 
471012714 sector01 3 3 
376935746 sector01 3 3 
358501365 sector01 3 3 
290498333 sector01 3 3 
270342168 sector01 3 3 
303950993 sector01 3 3 
426016852 sector01 3 3 
314864866 sector01 3 3 
238190426 sector01 3 3 
293438926 sector01 3 3 
24693330 sector01 3 3 
303974327 sector01 3 3 
304101121 sector01 3 3 
358106118 sector01 3 3 
269795262 sector01 3 3 
238202391 sector01 3 3 
260972041 sector01 3 3 
261654392 sector01 3 3 
314830262 sector01 3 3 
183981368 sector01 3 3 
290484575 sector01 3 3 
323433390 sector01 3 3 
269849065 sector01 3 3 
394346161 sector01 3 3 
358105913 sector01 3 3 
261744544 sector01 3 3 
50378643 sector01 3 3 
260970264 sector01 3 3 
260948579 sector01 3 3 
270394050 sector01 3 3 
269901441 sector01 3 3 
314825813 sector01 3 3 
293436884 sector01 3 3 
370238692 sector01 3 3 
33768741 sector01 3 3 
299778337 sector01 3 3 
269855217 sector01 3 3 
238190326 sector01 3 3 
358502709 sector01 3 3 
299778912 sector01 3 3 
184134686 sector01 3 3 
410356864 sector01 3 3 
260986839 sector01 3 3 
263080521 sector01 3 3 
33862452 sector01 3 3 
348717284 sector01 3 3 
183494855 sector01 3 3 
269851585 sector01 3 3 
267489878 sector01 3 3 
50474047 sector01 3 3 
394275429 sector01 3 3 
269729012 sector01 3 3 
183641797 sector01 3 3 
394242486 sector01 3 3 
183978722 sector01 3 3 
183641863 sector01 3 3 
376937315 sector01 3 3 
290498858 sector01 3 3 
290547904 sector01 3 3 
238190353 sector01 3 3 
290547076 sector01 3 3 
50385911 sector01 3 3 
238184827 sector01 3 3 
299802425 sector01 3 3 
262956637 sector01 3 3 
302964781 sector01 3 3 
394701110 sector01 3 3 
394699281 sector01 3 3 
290484876 sector01 3 3 
314865013 sector01 3 3 
348772142 sector01 3 3 
302987277 sector01 3 3 
431479577 sector01 3 3 
260965720 sector01 3 3 
290647853 sector01 3 3 
50492519 sector01 3 3 
388179161 sector01 3 3 
261745709 sector01 3 3 
50443061 sector01 3 3 
182729210 sector01 3 3 
348718811 sector01 3 3 
314866776 sector01 3 3 
376931422 sector01 3 3 
394244919 sector01 3 3 
263079879 sector01 3 3 
269848954 sector01 3 3 
388200613 sector01 3 3 
50269909 sector01 3 3 
370139275 sector01 3 3 
261089629 sector01 3 3 
261749171 sector01 3 3 
290578070 sector01 3 3 
267094881 sector01 3 3 
293437214 sector01 3 3 
302964688 sector01 3 3 
431479710 sector01 3 3 
180412550 sector01 3 3 
33837062 sector01 3 3 
290648121 sector01 3 3 
410357066 sector01 3 3 
238194408 sector01 3 3 
290574433 sector01 3 3 
183306102 sector01 3 3 
290604565 sector01 3 3 
220526731 sector01 3 4 
232073908 sector01 3 4 
273864083 sector01 3 4 
31945640 sector01 3 4 
369707376 sector01 3 4 
220539110 sector01 3 4 
425998706 sector01 3 4 
279674929 sector01 3 4 
279647930 sector01 3 4 
260001009 sector01 3 4 
220519727 sector01 3 4 
232071441 sector01 3 4 
355789337 sector01 3 4 
232070595 sector01 3 4 
220561605 sector01 3 4 
369706317 sector01 3 4 
31636394 sector01 3 4 
232077453 sector01 3 4 
279739961 sector01 3 4 
220554352 sector01 3 4 
279650113 sector01 3 4 
233963318 sector01 3 4 
220575083 sector01 3 4 
431479901 sector01 3 4 
259901346 sector01 3 4 
234337188 sector01 3 4 
369714877 sector01 3 4 
355789590 sector01 3 4 
279616672 sector01 3 4 
259930850 sector01 3 4 
382633618 sector01 3 4 
262843927 sector01 3 4 
234333005 sector01 3 4 
31779649 sector01 3 4 
382633872 sector01 3 4 
231857003 sector01 3 4 
220562041 sector01 3 4 
259902632 sector01 3 4 
234333175 sector01 3 4 
280832134 sector01 3 4 
31635050 sector01 3 4 
259962054 sector01 3 4 
24750692 sector01 3 4 
369771810 sector01 3 4 
259886418 sector01 3 4 
220578713 sector01 3 4 
238871215 sector01 3 4 
24672008 sector01 3 4 
259928485 sector01 3 4 
279737094 sector01 3 4 
279738213 sector01 3 4 
280095613 sector01 3 4 
370007010 sector01 3 4 
31653629 sector01 3 4 
369705422 sector01 3 4 
238893042 sector01 3 4 
233959404 sector01 3 4 
259961708 sector01 3 4 
273944320 sector01 3 4 
259886463 sector01 3 4 
32034254 sector01 3 4 
31942293 sector01 3 4 
382581300 sector01 3 4 
280830154 sector01 3 4 
220554236 sector01 3 4 
220574270 sector01 3 4 
279834851 sector01 3 4 
238877792 sector01 3 4 
232086080 sector01 3 4 
234308682 sector01 3 4 
24704912 sector01 3 4 
31962665 sector01 3 4 
233959403 sector01 3 4 
220575741 sector01 3 4 
220512954 sector01 3 4 
273943764 sector01 3 4 
262876719 sector01 3 4 
262874342 sector01 3 4 
220556677 sector01 3 4 
232082553 sector01 3 4 
234330664 sector01 3 4 
234334989 sector01 3 4 
31870857 sector01 3 4 
234309747 sector01 3 4 
220557403 sector01 3 4 
273855756 sector01 3 4 
381207280 sector01 3 4 
220573719 sector01 3 4 
220523160 sector01 3 4 
279834739 sector01 3 4 
234309833 sector01 3 4 
234348278 sector01 3 4 
234348335 sector01 3 4 
31652519 sector01 3 4 
259927523 sector01 3 4 
234338995 sector01 3 4 
358577029 sector01 3 4 
302923645 sector01 3 4 
232074363 sector01 3 4 
303911833 sector01 3 4 
369707774 sector01 3 4 
280830509 sector01 3 4 
232071399 sector01 3 4 
370137761 sector01 3 4 
220526092 sector01 3 4 
24749163 sector01 3 4 
260001624 sector01 3 4 
279638888 sector01 3 4 
220575335 sector01 3 4 
234342895 sector01 3 4 
257711609 sector01 3 4 
369772070 sector01 3 4 
370008545 sector01 3 4 
220538710 sector01 3 4 
259901093 sector01 3 4 
369705926 sector01 3 4 
220517198 sector01 3 4 
232065473 sector01 3 4 
369771425 sector01 3 4 
273826633 sector01 3 4 
259864665 sector01 3 4 
279835138 sector01 3 4 
232067888 sector01 3 4 
279649153 sector01 3 4 
273850887 sector01 3 4 
262842575 sector01 3 4 
259903231 sector01 3 4 
234334090 sector01 3 4 
279674637 sector01 3 4 
370137636 sector01 3 4 
231855272 sector01 3 4 
220578307 sector01 3 4 
234333001 sector01 3 4 
232067810 sector01 3 4 
355787929 sector01 3 4 
358543534 sector01 3 4 
369771693 sector01 3 4 
279729078 sector01 3 4 
279738464 sector01 3 4 
232070996 sector01 3 4 
259929224 sector01 3 4 
238189499 sector01 3 4 
381205038 sector01 3 4 
55745883 sector01 4 1 
55758201 sector01 4 1 
471015740 sector01 4 1 
55452078 sector01 4 1 
38759628 sector01 4 1 
231097055 sector01 4 1 
55652063 sector01 4 1 
388130306 sector01 4 1 
372816349 sector01 4 1 
220428553 sector01 4 1 
220481232 sector01 4 1 
38707423 sector01 4 1 
220408233 sector01 4 1 
32154622 sector01 4 1 
55367248 sector01 4 1 
38459760 sector01 4 1 
309703910 sector01 4 1 
38510271 sector01 4 1 
220431469 sector01 4 1 
25115881 sector01 4 1 
38519210 sector01 4 1 
220473814 sector01 4 1 
38461205 sector01 4 1 
373599590 sector01 4 1 
237933356 sector01 4 1 
55604374 sector01 4 1 
38507951 sector01 4 1 
38466740 sector01 4 1 
25081729 sector01 4 1 
38824524 sector01 4 1 
38461375 sector01 4 1 
388129475 sector01 4 1 
372819328 sector01 4 1 
40521027 sector01 4 1 
25116423 sector01 4 1 
316976676 sector01 4 1 
30189015 sector01 4 1 
55744694 sector01 4 1 
237920046 sector01 4 1 
309699893 sector01 4 1 
33714920 sector01 4 1 
370041736 sector01 4 1 
40275791 sector01 4 1 
309703302 sector01 4 1 
425997777 sector01 4 1 
25077712 sector01 4 1 
220473692 sector01 4 1 
55292737 sector01 4 1 
220398169 sector01 4 1 
38842861 sector01 4 1 
237940407 sector01 4 1 
299833015 sector01 4 1 
29761724 sector01 4 1 
55603433 sector01 4 1 
29781430 sector01 4 1 
33732557 sector01 4 1 
220404995 sector01 4 1 
220411238 sector01 4 1 
425997839 sector01 4 1 
38679565 sector01 4 1 
55368515 sector01 4 1 
38517036 sector01 4 1 
38699083 sector01 4 1 
31998371 sector01 4 1 
55556767 sector01 4 1 
38710797 sector01 4 1 
38423140 sector01 4 1 
32049293 sector01 4 1 
38468788 sector01 4 1 
231091709 sector01 4 1 
32154200 sector01 4 1 
231080232 sector01 4 1 
29780677 sector01 4 1 
32153214 sector01 4 1 
220429021 sector01 4 1 
382650444 sector01 4 1 
25081331 sector01 4 1 
38711446 sector01 4 1 
38954437 sector01 4 1 
55367436 sector01 4 1 
149105764 sector01 4 1 
55555122 sector01 4 1 
55389913 sector01 4 1 
388129814 sector01 4 1 
38711910 sector01 4 1 
55662960 sector01 4 1 
38908298 sector01 4 1 
388131435 sector01 4 1 
25195850 sector01 4 1 
25133604 sector01 4 1 
237935905 sector01 4 1 
25064373 sector01 4 1 
396722474 sector01 4 1 
316976049 sector01 4 1 
38709256 sector01 4 1 
388104476 sector01 4 1 
38941637 sector01 4 1 
29759037 sector01 4 1 
309618860 sector01 4 1 
55499867 sector01 4 1 
38815338 sector01 4 1 
55651285 sector01 4 1 
220429097 sector01 4 1 
388129049 sector01 4 1 
220421168 sector01 4 1 
55476819 sector01 4 1 
38509205 sector01 4 1 
38698751 sector01 4 1 
237917066 sector01 4 1 
294986219 sector01 4 1 
38583597 sector01 4 1 
55481273 sector01 4 1 
358578620 sector01 4 1 
29829050 sector01 4 1 
237918728 sector01 4 1 
38635640 sector01 4 1 
38518913 sector01 4 1 
32050414 sector01 4 1 
279952886 sector01 4 1 
370040542 sector01 4 1 
25117180 sector01 4 1 
38466878 sector01 4 1 
38584748 sector01 4 1 
391948920 sector01 4 2 
141025090 sector01 4 2 
177308913 sector01 4 2 
41031598 sector01 4 2 
140998116 sector01 4 2 
140635646 sector01 4 2 
167308252 sector01 4 2 
261156988 sector01 4 2 
141542585 sector01 4 2 
142052876 sector01 4 2 
358176584 sector01 4 2 
271890477 sector01 4 2 
177386111 sector01 4 2 
141185142 sector01 4 2 
261261283 sector01 4 2 
141770121 sector01 4 2 
141029712 sector01 4 2 
140856506 sector01 4 2 
31011838 sector01 4 2 
272289084 sector01 4 2 
271596225 sector01 4 2 
141526439 sector01 4 2 
140971842 sector01 4 2 
140598653 sector01 4 2 
261333545 sector01 4 2 
31530505 sector01 4 2 
33839044 sector01 4 2 
140635778 sector01 4 2 
140859822 sector01 4 2 
140599284 sector01 4 2 
270557475 sector01 4 2 
140598629 sector01 4 2 
141708335 sector01 4 2 
141621885 sector01 4 2 
392012383 sector01 4 2 
140580497 sector01 4 2 
407621011 sector01 4 2 
377016190 sector01 4 2 
141527579 sector01 4 2 
140826438 sector01 4 2 
260981292 sector01 4 2 
370228465 sector01 4 2 
140943323 sector01 4 2 
31381302 sector01 4 2 
271596253 sector01 4 2 
261203539 sector01 4 2 
167042097 sector01 4 2 
140578791 sector01 4 2 
407662670 sector01 4 2 
376985172 sector01 4 2 
358112997 sector01 4 2 
141543744 sector01 4 2 
280868886 sector01 4 2 
141028120 sector01 4 2 
33878459 sector01 4 2 
407633204 sector01 4 2 
261260015 sector01 4 2 
141546245 sector01 4 2 
277978933 sector01 4 2 
140827256 sector01 4 2 
140630762 sector01 4 2 
33835711 sector01 4 2 
364424075 sector01 4 2 
280865261 sector01 4 2 
33878971 sector01 4 2 
271722127 sector01 4 2 
271640913 sector01 4 2 
261261192 sector01 4 2 
261204155 sector01 4 2 
140632080 sector01 4 2 
364537524 sector01 4 2 
140857661 sector01 4 2 
260972843 sector01 4 2 
177389302 sector01 4 2 
141543620 sector01 4 2 
260950280 sector01 4 2 
364538944 sector01 4 2 
271642286 sector01 4 2 
392010659 sector01 4 2 
261327691 sector01 4 2 
376985354 sector01 4 2 
177307545 sector01 4 2 
280910635 sector01 4 2 
177352028 sector01 4 2 
270395520 sector01 4 2 
140689204 sector01 4 2 
373985178 sector01 4 2 
141423536 sector01 4 2 
392012671 sector01 4 2 
33866201 sector01 4 2 
271972896 sector01 4 2 
141769356 sector01 4 2 
280911617 sector01 4 2 
261062981 sector01 4 2 
271903832 sector01 4 2 
364424201 sector01 4 2 
33833606 sector01 4 2 
271889951 sector01 4 2 
141609513 sector01 4 2 
177310178 sector01 4 2 
271971296 sector01 4 2 
142087679 sector01 4 2 
142142316 sector01 4 2 
319289457 sector01 4 2 
271976527 sector01 4 2 
141154638 sector01 4 2 
261235863 sector01 4 2 
300037819 sector01 4 3 
167365279 sector01 4 3 
349484401 sector01 4 3 
349374765 sector01 4 3 
279615427 sector01 4 3 
300243718 sector01 4 3 
300443029 sector01 4 3 
177237464 sector01 4 3 
306824150 sector01 4 3 
300810872 sector01 4 3 
349643650 sector01 4 3 
382529977 sector01 4 3 
308543286 sector01 4 3 
308543986 sector01 4 3 
176933645 sector01 4 3 
167306154 sector01 4 3 
300559291 sector01 4 3 
167721744 sector01 4 3 
167811672 sector01 4 3 
349192028 sector01 4 3 
166970183 sector01 4 3 
300868398 sector01 4 3 
294399648 sector01 4 3 
300288280 sector01 4 3 
300710077 sector01 4 3 
349643646 sector01 4 3 
300561454 sector01 4 3 
279424511 sector01 4 3 
300808454 sector01 4 3 
176986215 sector01 4 3 
300445381 sector01 4 3 
294399715 sector01 4 3 
306670604 sector01 4 3 
306894095 sector01 4 3 
349683816 sector01 4 3 
293219622 sector01 4 3 
176936529 sector01 4 3 
294052871 sector01 4 3 
167572013 sector01 4 3 
176935123 sector01 4 3 
306508608 sector01 4 3 
167365789 sector01 4 3 
308540588 sector01 4 3 
294272404 sector01 4 3 
350183829 sector01 4 3 
349094270 sector01 4 3 
300656693 sector01 4 3 
453079030 sector01 4 3 
294053838 sector01 4 3 
308662088 sector01 4 3 
300933050 sector01 4 3 
348844800 sector01 4 3 
340312324 sector01 4 3 
364327573 sector01 4 3 
308451528 sector01 4 3 
300015056 sector01 4 3 
382624708 sector01 4 3 
272429122 sector01 4 3 
167718226 sector01 4 3 
300138700 sector01 4 3 
299942954 sector01 4 3 
300742619 sector01 4 3 
349479964 sector01 4 3 
308542314 sector01 4 3 
306822783 sector01 4 3 
262609170 sector01 4 3 
281636933 sector01 4 3 
349645035 sector01 4 3 
167305187 sector01 4 3 
349828966 sector01 4 3 
349568905 sector01 4 3 
348895031 sector01 4 3 
349306411 sector01 4 3 
167365380 sector01 4 3 
272287669 sector01 4 3 
410449119 sector01 4 3 
308450331 sector01 4 3 
349788510 sector01 4 3 
375059160 sector01 4 3 
294327681 sector01 4 3 
453099500 sector01 4 3 
372908431 sector01 4 3 
300035308 sector01 4 3 
308544602 sector01 4 3 
306779339 sector01 4 3 
306576345 sector01 4 3 
281496801 sector01 4 3 
306575891 sector01 4 3 
167651956 sector01 4 3 
339633416 sector01 4 3 
293934679 sector01 4 3 
350029026 sector01 4 3 
306632372 sector01 4 3 
348839788 sector01 4 4 
260708537 sector01 4 4 
382258517 sector01 4 4 
260004324 sector01 4 4 
150188736 sector01 4 4 
260002934 sector01 4 4 
350708370 sector01 4 4 
382160308 sector01 4 4 
149988104 sector01 4 4 
348839628 sector01 4 4 
382257922 sector01 4 4 
270677629 sector01 4 4 
382200069 sector01 4 4 
270627532 sector01 4 4 
382200208 sector01 4 4 
350298298 sector01 4 4 
219194614 sector01 4 4 
149497763 sector01 4 4 
363913662 sector01 4 4 
150031443 sector01 4 4 
219153443 sector01 4 4 
150100421 sector01 4 4 
219169942 sector01 4 4 
150323334 sector01 4 4 
350345319 sector01 4 4 
279161271 sector01 4 4 
260350787 sector01 4 4 
149423103 sector01 4 4 
270673133 sector01 4 4 
238920186 sector01 4 4 
382157798 sector01 4 4 
260419365 sector01 4 4 
260271556 sector01 4 4 
260657291 sector01 4 4 
149539016 sector01 4 4 
260473060 sector01 4 4 
150300935 sector01 4 4 
150322652 sector01 4 4 
350709476 sector01 4 4 
150248133 sector01 4 4 
150273301 sector01 4 4 
350477270 sector01 4 4 
350744357 sector01 4 4 
260193210 sector01 4 4 
293223210 sector01 4 4 
260658693 sector01 4 4 
260130844 sector01 4 4 
382268851 sector01 4 4 
278777358 sector01 4 4 
219150432 sector01 4 4 
374943662 sector01 4 4 
238920833 sector01 4 4 
219166378 sector01 4 4 
382066323 sector01 4 4 
150301109 sector01 4 4 
278683809 sector01 4 4 
350766856 sector01 4 4 
150441716 sector01 4 4 
348795934 sector01 4 4 
150143660 sector01 4 4 
219205429 sector01 4 4 
260355054 sector01 4 4 
260540633 sector01 4 4 
150108811 sector01 4 4 
219172274 sector01 4 4 
382102420 sector01 4 4 
260371843 sector01 4 4 
260502242 sector01 4 4 
350623533 sector01 4 4 
260373133 sector01 4 4 
219148782 sector01 4 4 
350619219 sector01 4 4 
452357269 sector01 4 4 
382041757 sector01 4 4 
374912514 sector01 4 4 
260244435 sector01 4 4 
260542013 sector01 4 4 
350711213 sector01 4 4 
150323643 sector01 4 4 
150028833 sector01 4 4 
382302446 sector01 4 4 
350768296 sector01 4 4 
150167643 sector01 4 4 
350710135 sector01 4 4 
350332008 sector01 4 4 
279160773 sector01 4 4 
150322196 sector01 4 4 
350433243 sector01 4 4 
260076744 sector01 4 4 
348796021 sector01 4 4 
290754931 sector01 4 4 
290750494 sector01 4 4 
149423851 sector01 4 4 
350345870 sector01 4 4 
260475252 sector01 4 4 
231810457 sector01 4 4 
350621959 sector01 4 4 
149391335 sector01 4 4 
350342912 sector01 4 4 
382028501 sector01 4 4 
279091702 sector01 4 4 
255560019 sector01 4 4 
348839382 sector01 4 4 
382187671 sector01 4 4 
279217122 sector01 4 4 
350297460 sector01 4 4 
